2.63975e-11,20.5409,-0,8.094,1.88243e-11,10.7412,-0,8.094,0.235699,-1.43194,0,0.235699,-1.43194,4.09979e-17
6.55219e-11,20.5409,-8.094,8.094,5.33146e-11,10.7412,-8.094,8.094,0.25624,-1.4212,0.008094,0.235699,-1.43194,8.1124e-17
1.44974,20.5409,-8.02221,8.02221,1.44974,10.7412,-8.02221,8.02221,0.276834,-1.41046,0.0161162,0.235699,-1.43194,-2.65531e-11
2.78801,20.5409,-7.95594,7.95594,2.78802,10.7412,-7.95594,7.95594,0.297476,-1.39971,0.0240721,0.235699,-1.43193,-9.87254e-11
4.02525,20.5409,-7.89467,7.89467,4.02525,10.7412,-7.89467,7.89467,0.318164,-1.38897,0.0319668,0.235699,-1.43193,-2.34324e-10
5.16868,20.5409,-7.83805,7.83805,5.16868,10.7412,-7.83805,7.83805,0.338894,-1.37822,0.0398049,0.235699,-1.43192,-4.49759e-10
6.22505,20.5409,-7.78574,7.78574,6.22505,10.7412,-7.78574,7.78574,0.359662,-1.36747,0.0475906,0.235699,-1.43191,-7.60145e-10
7.20064,20.5409,-7.73743,7.73743,7.20064,10.7412,-7.73743,7.73743,0.380465,-1.35672,0.055328,0.235699,-1.43189,-1.17938e-09
8.10128,20.5409,-7.69283,7.69283,8.10128,10.7412,-7.69283,7.69283,0.401301,-1.34596,0.0630209,0.235699,-1.43187,-1.72026e-09
8.93241,20.5409,-7.65167,7.65167,8.93241,10.7412,-7.65167,7.65167,0.422168,-1.3352,0.0706725,0.235699,-1.43184,-2.39451e-09
9.69909,20.5409,-7.6137,7.6137,9.69909,10.7412,-7.6137,7.6137,0.443062,-1.32443,0.0782862,0.235699,-1.43181,-3.21292e-09
10.406,20.5409,-7.5787,7.5787,10.406,10.7412,-7.5787,7.5787,0.463982,-1.31366,0.0858649,0.235699,-1.43178,-4.18537e-09
11.0575,20.5409,-7.54643,7.54643,11.0575,10.7412,-3.21847,7.54643,0.484925,-1.30289,0.0934114,0.235699,-1.43174,-5.32092e-09
11.6571,20.5409,-7.51675,7.51675,10.6649,10.7412,-0.648235,7.56588,0.505871,-1.29211,0.101024,0.235699,-1.43169,-6.6191e-09
12.2085,20.5409,-7.48944,7.48944,9.68721,10.7412,-7.61429,7.61429,0.52681,-1.28132,0.108759,0.235699,-1.43164,-8.07552e-09
12.717,20.5409,-7.46426,7.46426,10.3399,10.7412,-3.67693,7.58197,0.547769,-1.27054,0.116454,0.235699,-1.43158,-9.70074e-09
13.1842,20.5409,-7.44112,7.44112,10.0478,10.7412,-7.59643,7.59643,0.568732,-1.25975,0.1242,0.235699,-1.43151,-1.14942e-08
13.5007,20.5409,-7.42545,7.42545,10.5437,10.7412,-1.82747,7.57188,0.589708,-1.24895,0.131912,0.235699,-1.43144,-5.64476e-09
13.5695,20.5409,-7.42204,7.42204,9.70343,10.7412,-7.61349,7.61349,0.61067,-1.23815,0.13971,0.235699,-1.43136,1.52389e-07
13.6484,20.5409,-7.41813,7.41813,10.2154,10.7412,-4.78411,7.58814,0.631642,-1.22735,0.147461,0.235699,-1.43126,4.46475e-07
13.7346,20.5409,-7.41387,7.41387,10.0805,10.7412,-7.59482,7.59482,0.652613,-1.21655,0.15523,0.235699,-1.43115,8.848e-07
13.8279,20.5409,-7.40925,7.40925,10.583,10.7412,-1.47418,7.56993,0.673595,-1.20574,0.162955,0.235699,-1.43104,1.45095e-06
13.9252,20.5409,-7.40443,7.40443,9.72745,10.7412,-7.6123,7.6123,0.694562,-1.19493,0.170767,0.235699,-1.43091,2.18198e-06
14.0278,20.5409,-7.39935,7.39935,10.3001,10.7412,-4.02797,7.58394,0.71554,-1.18411,0.178528,0.235699,-1.43078,3.0593e-06
14.1332,20.5409,-7.39413,7.39413,10.0549,10.7412,-7.59608,7.59608,0.736516,-1.17329,0.186318,0.235699,-1.43063,4.09615e-06
14.2421,20.5409,-7.38873,7.38873,10.6204,10.7412,-1.14411,7.56808,0.757502,-1.16246,0.194059,0.235699,-1.43048,5.27427e-06
14.3517,20.5409,-7.38331,7.38331,9.74827,10.7412,-7.61127,7.61127,0.778475,-1.15164,0.201889,0.235699,-1.43032,6.63179e-06
14.4638,20.5409,-7.37775,7.37775,10.3757,10.7412,-3.35301,7.5802,0.79946,-1.14081,0.209664,0.235699,-1.43015,8.1483e-06
14.5761,20.5409,-7.37219,7.37219,10.0327,10.7412,-7.59718,7.59718,0.820441,-1.12997,0.217478,0.235699,-1.42997,9.84114e-06
14.6899,20.5409,-7.36656,7.36656,10.6549,10.7412,-0.838885,7.56637,0.841433,-1.11913,0.225236,0.235699,-1.42978,1.169e-05
14.9791,20.5409,-7.35224,7.35224,9.76509,10.7412,-7.61044,7.61044,0.862414,-1.10829,0.233095,0.235699,-1.42959,1.36769e-05
15.4748,20.5409,-7.32769,7.32769,10.559,10.7412,-1.71976,7.57112,0.883418,-1.09744,0.2409,0.235699,-1.42939,1.57011e-05
16.1242,20.5409,-7.29554,7.29554,10.1481,10.7412,-7.59147,7.59147,0.904424,-1.08658,0.248776,0.235699,-1.42918,1.77231e-05
16.7373,20.5409,-7.26518,7.26518,11.1031,10.7412,-2.83891,7.54418,0.925458,-1.07572,0.256588,0.235699,-1.42898,1.9743e-05
17.3147,20.5409,-7.23658,7.23658,10.9241,10.7412,-4.33635,7.55304,0.946498,-1.06484,0.264446,0.235699,-1.42878,2.1763e-05
17.8593,20.5409,-7.20962,7.20962,11.0968,10.7412,-2.81724,7.54449,0.967549,-1.05396,0.272312,0.235699,-1.42857,2.37829e-05
18.3725,20.5409,-7.1842,7.1842,10.9131,10.7412,-4.43491,7.55359,0.988605,-1.04308,0.280221,0.235699,-1.42837,2.58029e-05
18.8565,20.5409,-7.16023,7.16023,11.1089,10.7412,-2.71087,7.54389,1.00967,-1.03219,0.288134,0.235699,-1.42817,2.78229e-05
19.3126,20.5409,-7.13765,7.13765,10.9002,10.7412,-4.54867,7.55423,1.03074,-1.02129,0.296088,0.235699,-1.42796,2.98425e-05
19.7146,20.5409,-7.11774,7.11774,11.0944,10.7412,-2.84083,7.54461,1.05182,-1.01038,0.304043,0.235699,-1.42776,3.18606e-05
20.0639,20.5409,-4.32742,7.10044,10.8585,10.7412,-4.92136,7.55629,1.0729,-0.999473,0.312038,0.235699,-1.42756,3.38758e-05
19.7297,20.5409,-7.11699,7.11699,11.0824,10.7412,-2.95166,7.5452,1.09398,-0.988559,0.319995,0.235699,-1.42735,3.58871e-05
20.0258,20.5409,-4.66579,7.10233,10.8201,10.7412,-5.26416,7.55819,1.11505,-0.97764,0.327991,0.235699,-1.42714,3.78935e-05
19.7268,20.5409,-7.11713,7.11713,11.0804,10.7412,-2.97372,7.5453,1.13612,-0.966718,0.335948,0.235698,-1.42692,3.98983e-05
19.9894,20.5409,-4.98961,7.10413,10.7896,10.7412,-5.53613,7.5597,1.1572,-0.955791,0.343946,0.235698,-1.42671,4.19591e-05
19.7214,20.5409,-7.1174,7.1174,11.0687,10.7412,-3.08119,7.54588,1.17827,-0.94486,0.351904,0.235698,-1.42648,4.41262e-05
19.8067,20.5409,-6.61599,7.11318,10.6802,10.7412,-0.510717,7.56512,1.19933,-0.933927,0.359903,0.235698,-1.42625,4.64766e-05
19.6369,20.5409,-7.12159,7.12159,9.78764,10.7412,-7.60932,7.60932,1.22037,-0.922997,0.367982,0.235698,-1.42601,4.90927e-05
19.4747,20.5409,-7.12962,7.12962,10.5325,10.7412,-1.95323,7.57243,1.24142,-0.912059,0.37598,0.235698,-1.42576,5.19864e-05
19.2288,20.5409,-7.1418,7.1418,9.99288,10.7412,-7.59916,7.59916,1.26246,-0.901122,0.384019,0.235698,-1.42551,5.52098e-05
18.9437,20.5409,-7.15591,7.15591,10.7414,10.7412,-6.07318,7.56209,1.28351,-0.890177,0.391971,0.235698,-1.42524,5.87507e-05
18.7038,20.5409,-7.16779,7.16779,11.0978,10.7412,-2.82666,7.54444,1.30455,-0.879228,0.399878,0.235698,-1.42497,6.25849e-05
18.5029,20.5409,-7.17774,7.17774,10.7291,10.7412,-0.0727486,7.5627,1.32558,-0.868279,0.407811,0.235698,-1.42469,6.67178e-05
18.3353,20.5409,-7.18604,7.18604,9.81378,10.7412,-7.60802,7.60802,1.34659,-0.857334,0.415824,0.235698,-1.4244,7.11784e-05
18.1989,20.5409,-7.1928,7.1928,10.6306,10.7412,-1.07746,7.56758,1.36762,-0.84638,0.423752,0.235698,-1.42411,7.59284e-05
18.1068,20.5409,-7.19736,7.19736,9.96386,10.7412,-7.60059,7.60059,1.38862,-0.835428,0.43174,0.235698,-1.4238,8.09824e-05
18.1204,20.5409,-7.19668,7.19668,10.7839,10.7412,-5.69784,7.55998,1.40964,-0.824466,0.43965,0.235698,-1.4235,8.62777e-05
18.2436,20.5409,-7.19058,7.19058,11.119,10.7412,-2.63379,7.54339,1.43067,-0.813497,0.447532,0.235698,-1.42318,9.17681e-05
18.4742,20.5409,-7.17916,7.17916,10.766,10.7412,-5.74204,7.56087,1.45169,-0.802525,0.45546,0.235698,-1.42286,9.74362e-05
18.8048,20.5409,-7.16279,7.16279,11.1276,10.7412,-2.55895,7.54296,1.47272,-0.791543,0.463369,0.235698,-1.42254,0.00010324
19.2207,20.5409,-7.1422,7.1422,10.84,10.7412,-5.08207,7.5572,1.49376,-0.780556,0.471325,0.235698,-1.42221,0.000109193
19.6558,20.5409,-7.12065,7.12065,11.1871,10.7412,-2.02161,7.54002,1.5148,-0.76956,0.479268,0.235698,-1.42188,0.000115296
20.0657,20.5409,-4.31798,7.10035,10.8163,10.7412,-5.2871,7.55838,1.53584,-0.758558,0.487267,0.235697,-1.42155,0.000121563
19.8143,20.5409,-7.1128,7.1128,11.2112,10.7412,-1.80952,7.53882,1.55688,-0.747552,0.495215,0.235697,-1.42121,0.000127973
20.2151,20.5409,-2.97193,7.09295,10.7907,10.7412,-5.51266,7.55965,1.57792,-0.736542,0.503223,0.235697,-1.42087,0.000134524
19.6482,20.5409,-7.12103,7.12103,11.2384,10.7412,-1.57045,7.53748,1.59896,-0.725528,0.511161,0.235697,-1.42053,0.000141206
20.0585,20.5409,-4.38242,7.10071,10.7618,10.7412,-5.76734,7.56108,1.61999,-0.714512,0.519165,0.235697,-1.42019,0.000148028
19.8218,20.5409,-7.11243,7.11243,11.2689,10.7412,-1.30211,7.53597,1.64102,-0.703489,0.527108,0.235697,-1.41984,0.000154988
20.2068,20.5409,-3.04538,7.09337,10.714,10.7412,-0.190024,7.56345,1.66205,-0.692464,0.535124,0.235697,-1.41949,0.000162107
19.6279,20.5409,-7.12203,7.12203,9.93011,10.7412,-7.60226,7.60226,1.68305,-0.681447,0.543188,0.235697,-1.41913,0.000169402
20.0009,20.5409,-4.89743,7.10356,10.8579,10.7412,-5.04316,7.55632,1.70408,-0.670415,0.551179,0.235697,-1.41877,0.000176859
19.8375,20.5409,-7.11165,7.11165,11.1471,10.7412,-2.37623,7.542,1.7251,-0.659378,0.559135,0.235696,-1.41841,0.000184467
20.1828,20.5409,-3.25697,7.09455,10.8083,10.7412,-5.36244,7.55878,1.74612,-0.648336,0.56714,0.235696,-1.41805,0.000192241
19.6246,20.5409,-7.12219,7.12219,11.1626,10.7412,-2.24295,7.54123,1.76714,-0.637293,0.575084,0.235696,-1.41768,0.000200162
19.9767,20.5409,-5.11271,7.10476,10.8039,10.7412,-5.40065,7.559,1.78815,-0.626246,0.58308,0.235696,-1.41731,0.00020825
19.8421,20.5409,-7.11143,7.11143,11.1687,10.7412,-2.18927,7.54093,1.80916,-0.615193,0.591034,0.235696,-1.41693,0.000216492
20.1192,20.5409,-3.82339,7.09771,10.8085,10.7412,-5.35892,7.55877,1.83017,-0.604137,0.599036,0.235696,-1.41656,0.000224927
19.5853,20.5409,-7.12414,7.12414,11.1749,10.7412,-2.13403,7.54062,1.85118,-0.593079,0.606977,0.235696,-1.41617,0.000233547
19.7988,20.5409,-6.69976,7.11357,10.8135,10.7412,-5.31393,7.55852,1.87218,-0.582019,0.614963,0.235695,-1.41579,0.000242381
19.8843,20.5409,-7.10933,7.10933,11.1817,10.7412,-2.07291,7.54029,1.89318,-0.570951,0.622918,0.235695,-1.4154,0.000251427
20.0514,20.5409,-4.42233,7.10106,10.8181,10.7412,-5.27186,7.55829,1.91418,-0.559881,0.630915,0.235695,-1.41501,0.000260706
19.6002,20.5409,-7.1234,7.1234,11.1878,10.7412,-2.01768,7.53998,1.93517,-0.548808,0.638856,0.235695,-1.41461,0.000270195
19.8069,20.5409,-6.62667,7.11317,10.8225,10.7412,-5.23197,7.55807,1.95616,-0.537733,0.646842,0.235695,-1.41421,0.000279907
19.92,20.5409,-7.10757,7.10757,11.1938,10.7412,-1.96404,7.53969,1.97716,-0.52665,0.654797,0.235695,-1.41381,0.000289824
20.1765,20.5409,-3.30555,7.09487,10.826,10.7412,-5.20002,7.5579,1.99815,-0.515564,0.6628,0.235695,-1.4134,0.000299952
19.595,20.5409,-7.12366,7.12366,11.1984,10.7412,-1.92304,7.53946,2.01913,-0.504477,0.670739,0.235694,-1.413,0.000310254
19.9651,20.5409,-5.21888,7.10533,10.829,10.7412,-5.1731,7.55775,2.04011,-0.493386,0.678732,0.235694,-1.41258,0.000320736
19.9246,20.5409,-7.10734,7.10734,11.1969,10.7412,-1.93583,7.53953,2.0611,-0.482288,0.686687,0.235694,-1.41217,0.000331367
20.3187,20.5409,-2.03879,7.08782,10.8056,10.7412,-5.38151,7.55891,2.08208,-0.471187,0.694699,0.235694,-1.41176,0.000342164
19.5326,20.5409,-7.12675,7.12675,11.222,10.7412,-1.7147,7.53829,2.10305,-0.460086,0.702633,0.235694,-1.41134,0.000353102
19.9492,20.5409,-5.36681,7.10612,10.7789,10.7412,-5.61664,7.56023,2.12402,-0.448982,0.71063,0.235693,-1.41092,0.000364198
19.9435,20.5409,-7.1064,7.1064,11.251,10.7412,-1.45967,7.53686,2.14499,-0.43787,0.71858,0.235693,-1.4105,0.000375443
20.3366,20.5409,-1.87791,7.08694,10.7481,10.7412,-5.88821,7.56176,2.16596,-0.426755,0.726598,0.235693,-1.41008,0.000386853
19.5129,20.5409,-7.12773,7.12773,11.2834,10.7412,-1.17401,7.53525,2.18692,-0.41564,0.734526,0.235693,-1.40965,0.000398403
19.9306,20.5409,-5.534,7.10704,10.7136,10.7412,-0.192236,7.56347,2.20788,-0.404524,0.742528,0.235692,-1.40922,0.00041011
19.9635,20.5409,-7.10541,7.10541,9.94442,10.7412,-7.60156,7.60156,2.22882,-0.393413,0.750606,0.235692,-1.40879,0.00042199
20.3563,20.5409,-1.70027,7.08596,10.9104,10.7412,-4.57451,7.55372,2.24978,-0.382283,0.75861,0.235692,-1.40836,0.000434032
19.4909,20.5409,-7.12882,7.12882,11.1369,10.7412,-2.46153,7.5425,2.27072,-0.371157,0.76655,0.235692,-1.40793,0.000446216
19.91,20.5409,-5.71962,7.10806,10.8691,10.7412,-4.82218,7.55576,2.29167,-0.360026,0.774536,0.235691,-1.40749,0.000458553
19.987,20.5409,-7.10425,7.10425,11.1549,10.7412,-2.30541,7.54161,2.31262,-0.348887,0.782498,0.235691,-1.40706,0.000471039
20.3738,20.5409,-1.54212,7.08509,10.8544,10.7412,-4.95151,7.55649,2.33356,-0.337744,0.790508,0.235691,-1.40662,0.00048369
19.4625,20.5409,-7.13022,7.13022,11.1788,10.7412,-2.09433,7.54043,2.3545,-0.326605,0.798443,0.23569,-1.40618,0.000496486
19.8703,20.5409,-6.07609,7.11003,10.8377,10.7412,-5.09767,7.55732,2.37543,-0.315462,0.80643,0.23569,-1.40574,0.000509442
20.0149,20.5409,-7.10287,7.10287,11.2041,10.7412,-1.87086,7.53918,2.39636,-0.30431,0.814389,0.23569,-1.40529,0.000522556
20.3857,20.5409,-1.43359,7.0845,10.8159,10.7412,-5.28929,7.5584,2.4173,-0.293154,0.822403,0.235689,-1.40485,0.000535844
19.4381,20.5409,-7.13143,7.13143,11.2303,10.7412,-1.63999,7.53788,2.43822,-0.282003,0.830331,0.235689,-1.4044,0.000549281
19.8399,20.5409,-6.34909,7.11153,10.7898,10.7412,-5.51875,7.55969,2.45914,-0.270849,0.838322,0.235689,-1.40395,0.000562884
20.0448,20.5409,-7.10139,7.10139,11.2587,10.7412,-1.38982,7.53647,2.48006,-0.259682,0.846277,0.235688,-1.4035,0.000576645
20.4134,20.5409,-1.1845,7.08314,10.7579,10.7412,-5.79982,7.56127,2.50098,-0.248515,0.854298,0.235688,-1.40305,0.000590582
19.4101,20.5409,-7.13282,7.13282,11.2892,10.7412,-1.12184,7.53496,2.52189,-0.237351,0.862219,0.235688,-1.4026,0.000604663
19.819,20.5409,-6.5375,7.11257,10.7214,10.7412,-0.121709,7.56308,2.54279,-0.226187,0.870216,0.235687,-1.40214,0.000618906
20.0753,20.5409,-7.09988,7.09988,9.94742,10.7412,-7.60141,7.60141,2.56368,-0.215026,0.878299,0.235687,-1.40168,0.000633326
20.4531,20.5409,-0.827486,7.08117,10.9213,10.7412,-4.47665,7.55318,2.58459,-0.203844,0.886306,0.235687,-1.40123,0.000647912
19.3777,20.5409,-7.13442,7.13442,11.1297,10.7412,-2.52507,7.54286,2.60548,-0.192671,0.894242,0.235686,-1.40077,0.000662636
19.8016,20.5409,-6.69598,7.11343,10.8781,10.7412,-4.74323,7.55532,2.62637,-0.181493,0.902222,0.235686,-1.40031,0.000677509
20.1073,20.5409,-7.09829,7.09829,11.1453,10.7412,-2.39053,7.54209,2.64727,-0.170305,0.910191,0.235685,-1.39984,0.000692531
20.491,20.5409,-0.487827,7.07929,10.8606,10.7412,-4.8977,7.55619,2.66816,-0.159111,0.918205,0.235685,-1.39938,0.000707713
19.341,20.5409,-7.13624,7.13624,11.1631,10.7412,-2.23316,7.5412,2.68904,-0.147928,0.926136,0.235685,-1.39891,0.00072303
19.7685,20.5409,-6.99433,7.11507,10.8415,10.7412,-5.06508,7.55713,2.70992,-0.13674,0.934118,0.235684,-1.39845,0.000738493
20.1442,20.5409,-7.09646,7.09646,11.1843,10.7412,-2.0469,7.54016,2.7308,-0.125539,0.942085,0.235684,-1.39798,0.000754105
20.5257,20.5409,-0.174669,7.07757,10.819,10.7412,-5.26376,7.55825,2.75168,-0.114335,0.950105,0.235683,-1.39751,0.000769879
19.3024,20.5409,-7.13815,7.13815,11.2074,10.7412,-1.84307,7.53901,2.77254,-0.10314,0.958029,0.235683,-1.39704,0.000785784
19.7321,20.5409,-7.11687,7.11687,10.7944,10.7412,-5.4805,7.55947,2.7934,-0.091943,0.966014,0.235682,-1.39657,0.000801836
20.1377,20.5409,-7.09679,7.09679,11.2346,10.7412,-1.60356,7.53766,2.81427,-0.0807306,0.973976,0.235682,-1.39609,0.000818034
20.5196,20.5409,-0.229936,7.07788,10.7654,10.7412,-5.73585,7.5609,2.83513,-0.069517,0.982001,0.235681,-1.39562,0.000834394
19.3094,20.5409,-7.13781,7.13781,11.2646,10.7412,-1.33935,7.53618,2.85598,-0.0583116,0.98992,0.235681,-1.39514,0.000850884
19.7386,20.5409,-7.11655,7.11655,10.7335,10.7412,-0.0169402,7.56248,2.87683,-0.0471053,0.997912,0.23568,-1.39467,0.000867521
20.1432,20.5409,-7.09651,7.09651,9.9233,10.7412,-7.6026,7.6026,2.89767,-0.0359027,1.006,0.23568,-1.39419,0.000884328
20.5256,20.5409,-0.175654,7.07758,10.8903,10.7412,-4.75483,7.55471,2.91851,-0.024677,1.01401,0.235679,-1.39371,0.000901294
19.3026,20.5409,-7.13814,7.13814,11.1589,10.7412,-2.26816,7.54142,2.93935,-0.0134637,1.02194,0.235679,-1.39323,0.000918392
19.7324,20.5409,-7.11686,7.11686,10.8456,10.7412,-5.02911,7.55693,2.96018,-0.00224618,1.02992,0.235678,-1.39275,0.000935633
20.138,20.5409,-7.09677,7.09677,11.1801,10.7412,-2.08389,7.54037,2.98102,0.0089852,1.03789,0.235677,-1.39226,0.000953021
20.52,20.5409,-0.226128,7.07786,10.8236,10.7412,-5.22324,7.55802,3.00185,0.0202193,1.04591,0.235677,-1.39178,0.000970569
19.3089,20.5409,-7.13783,7.13783,11.2027,10.7412,-1.8852,7.53925,3.02267,0.0314426,1.05384,0.235676,-1.39129,0.000988248
